,policy_id,insured_occupation_pred_0,insured_occupation_pred_1,insured_hobbies_pred_0,insured_hobbies_pred_1,auto_make_pred_0,auto_make_pred_1,auto_model_pred_0,auto_model_pred_1,insured_education_level_pred_0,insured_education_level_pred_1,incident_state_pred_0,incident_state_pred_1,incident_city_pred_0,incident_city_pred_1,customer_months_log,policy_annual_premium_log,insured_zip_log,capital-gains_log,capital-loss_log,incident_hour_of_the_day_log,number_of_vehicles_involved_log,property_claim_log,vehicle_claim_log,total_claim_amount_log,detla_time_log,auto_year_log,policy_state_A,policy_state_B,policy_state_C,policy_state_nan,policy_csl_100/300,policy_csl_250/500,policy_csl_500/1000,policy_csl_nan,insured_sex_FEMALE,insured_sex_MALE,insured_sex_nan,insured_relationship_husband,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,insured_relationship_nan,incident_type_Multi-vehicle Collision,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,incident_type_nan,collision_type_?,collision_type_Front Collision,collision_type_Rear Collision,collision_type_Side Collision,collision_type_nan,incident_severity_Major Damage,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,incident_severity_nan,authorities_contacted_Ambulance,authorities_contacted_Fire,authorities_contacted_None,authorities_contacted_Other,authorities_contacted_Police,authorities_contacted_nan,property_damage_?,property_damage_NO,property_damage_YES,property_damage_nan,police_report_available_?,police_report_available_NO,police_report_available_YES,police_report_available_nan,picked_month_12月,picked_month_1月,picked_month_2月,picked_month_3月,picked_month_nan,policy_deductable_box_A,policy_deductable_box_B,policy_deductable_box_C,policy_deductable_box_nan,bodily_injuries_box_A,bodily_injuries_box_B,bodily_injuries_box_C,bodily_injuries_box_nan
71,629861,0.8387096774193301,0.16129032258067,0.7741935483870883,0.22580645161291166,0.63636363636364,0.3636363636363601,0.733333350823938,0.266666649176062,0.7875,0.2125,0.6788321167883211,0.32116788321167883,0.7195121951219512,0.2804878048780488,6.306293534956702,7.156816058592381,13.353979748788047,3.9122229854308124,11.004513758693019,4.290596418067994,3.932021691934835,9.217118349500641,10.708466986807602,11.066841622932975,8.262819516981505,7.6246238689599775,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
72,823573,0.8387096774193301,0.16129032258067,0.6800000000062671,0.3199999999937329,0.7073170731707317,0.2926829268292683,0.7142857144357891,0.2857142855642108,0.7654320987654321,0.2345679012345679,0.6788321167883211,0.32116788321167883,0.7575757575757576,0.24242424242424243,4.852108385868018,7.105851754891454,13.314556070496504,10.96030532532724,11.41917517790038,4.290596418067994,3.9704805749997147,9.453522601155816,11.036598042626832,11.268775439526932,9.019060004610322,7.627062287927675,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
73,940445,0.7619047619047619,0.23809523809523808,0.7999999999999593,0.20000000000004076,0.63636363636364,0.3636363636363601,0.733333350823938,0.266666649176062,0.7752808988764045,0.2247191011235955,0.8141592920353983,0.18584070796460178,0.7575757575757576,0.24242424242424243,4.844265823516228,7.359079275137596,12.953895044071878,10.579259911293676,10.693080858379055,4.043226691043491,3.932021691934835,6.660587953855026,8.685924484163872,8.955449412669141,7.9652017640344175,7.623157958440497,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
74,524879,0.8529411764705869,0.14705882352941319,0.7187500000000021,0.2812499999999979,0.687500000000005,0.31249999999999495,0.4166813939514541,0.583318606048546,0.7752808988764045,0.2247191011235955,0.7384615384615385,0.26153846153846155,0.7763157894736842,0.2236842105263158,5.39367299986479,7.144336143859672,13.10238107436743,10.50061957985636,3.9122229854308124,4.111037785163761,3.9704805749997147,9.589872782239327,11.09804633367023,11.222158773301784,9.129998702951488,7.632405971550957,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
75,343404,0.7619047619047619,0.23809523809523808,0.84999999834102,0.15000000165897992,0.7333333333333333,0.26666666666666666,0.8333333229506249,0.16666667704937507,0.7083333333333334,0.2916666666666667,0.8141592920353983,0.18584070796460178,0.7575757575757576,0.24242424242424243,5.193012404902613,7.109617990982927,12.96835637725465,10.551062149458094,11.22708183488053,4.262820712194002,3.932021691934835,8.870242972384697,10.653369682287522,10.912521718393657,7.8909604572467735,7.629980563742562,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
76,747664,0.8181818181818156,0.1818181818181845,0.7368421054382491,0.2631578945617507,0.8095238095238095,0.19047619047619047,0.7999998668023182,0.20000013319768184,0.7875,0.2125,0.8141592920353983,0.18584070796460178,0.7195121951219512,0.2804878048780488,4.770769366637658,6.980949977085182,13.015831086597187,10.714240197432048,3.9122229854308124,4.234251421632511,3.932021691934835,6.359591169560779,8.255571251357793,8.443118141797486,8.25531141053482,7.625599950169337,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
77,367921,0.6739130434782609,0.32608695652173914,0.7272727272727278,0.27272727272727226,0.7142857142857143,0.2857142857142857,0.40011437834806984,0.5998856216519302,0.7654320987654321,0.2345679012345679,0.7721518987341772,0.22784810126582278,0.726027397260274,0.273972602739726,5.921605228935918,6.905883528349341,12.984208765581048,3.9122229854308124,3.9122229854308124,4.234251421632511,3.932021691934835,9.08952888017225,10.398153610989892,10.794788832767559,8.40021208412933,7.623157958440497,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
78,733174,0.8048780487804879,0.1951219512195122,0.7741935483870883,0.22580645161291166,0.7692307692307693,0.23076923076923078,0.8887542196151134,0.1112457803848866,0.7083333333333334,0.2916666666666667,0.8141592920353983,0.18584070796460178,0.7763157894736842,0.2236842105263158,5.545216506216643,7.017264178186275,13.044581300910895,3.9122229854308124,3.9122229854308124,3.932021691934835,3.932021691934835,8.853809703343554,10.250652772040427,10.598533179905024,8.817743610397084,7.630951432892274,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
79,441377,0.7678571428571429,0.23214285714285715,0.7619047617880369,0.238095238211963,0.9117647058823508,0.08823529411764923,0.98772008640938,0.012279913590619971,0.7752808988764045,0.2247191011235955,0.6788321167883211,0.32116788321167883,0.7111111111111111,0.28888888888888886,5.602155720567903,6.802150288998454,12.965672163150652,10.764477179996975,3.9122229854308124,4.174541104216377,3.9704805749997147,8.431637481701456,10.403080626757799,10.558283901486114,8.134177205545159,7.62364683408516,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
80,915023,0.8529411764705869,0.14705882352941319,0.888888888886836,0.11111111111316399,0.6097560975609756,0.3902439024390244,0.6086956522742878,0.39130434772571226,0.7752808988764045,0.2247191011235955,0.7721518987341772,0.22784810126582278,0.726027397260274,0.273972602739726,5.736604555023428,7.215592857637483,12.945595196037056,11.197639349156939,3.9122229854308124,4.025530246221741,3.932021691934835,5.76522245025589,7.7488956494497705,8.050706570240724,8.865595410533574,7.63143651422567,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
81,408278,0.7678571428571429,0.23214285714285715,0.888888888886836,0.11111111111316399,0.7142857142857143,0.2857142857142857,0.944444421557829,0.05555557844217085,0.7083333333333334,0.2916666666666667,0.8141592920353983,0.18584070796460178,0.7466666666666667,0.25333333333333335,5.793044095724278,7.3974818754885305,13.287333616985082,3.9122229854308124,10.928309946663596,4.174541104216377,3.9704805749997147,9.091783161723965,10.975756036980295,11.298159349742674,7.983784478449989,7.629008751089852,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
82,719148,0.8387096774193301,0.16129032258067,0.7187500000000021,0.2812499999999979,0.7692307692307693,0.23076923076923078,0.5005960787966888,0.4994039212033113,0.7654320987654321,0.2345679012345679,0.7384615384615385,0.26153846153846155,0.7763157894736842,0.2236842105263158,4.466023054577933,7.290367913738091,12.996797909528505,3.9122229854308124,9.707473276882492,4.159039321153912,3.9704805749997147,9.263597686413076,10.36110257136462,10.879291889275887,8.394575738774657,7.632405971550957,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
83,762557,0.7142857142857143,0.2857142857142857,0.84999999834102,0.15000000165897992,0.6097560975609756,0.3902439024390244,0.6086956522742878,0.39130434772571226,0.7083333333333334,0.2916666666666667,0.7721518987341772,0.22784810126582278,0.7551020408163265,0.24489795918367346,5.659517058358186,7.337886983082082,13.01839968573349,3.9122229854308124,3.9122229854308124,4.234251421632511,3.9704805749997147,8.423543831686423,10.65577613784264,10.887698767761233,9.054155457829893,7.628522490376457,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
84,323923,0.7435897435897436,0.25641025641025633,0.7741935483870883,0.22580645161291166,0.736842105263158,0.2631578947368421,0.8887542196151134,0.1112457803848866,0.6712328767123288,0.3287671232876712,0.8141592920353983,0.18584070796460178,0.7195121951219512,0.2804878048780488,5.624053606618743,7.179170764969972,13.057235904201866,11.12549686666695,3.9122229854308124,4.159039321153912,3.9704805749997147,8.665097546368433,10.855647425777851,11.170576132001365,8.781249869098069,7.623157958440497,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
85,283357,0.8048780487804879,0.1951219512195122,0.7999999999999593,0.20000000000004076,0.8648648648648648,0.13513513513513523,0.7272744299576233,0.27272557004237685,0.7752808988764045,0.2247191011235955,0.6788321167883211,0.32116788321167883,0.7575757575757576,0.24242424242424243,5.7869280557428695,6.674927486409783,13.02173832063056,9.46405270077209,10.843319209673083,4.127295662361787,3.932021691934835,8.944812408285706,10.93935544299851,11.193408806644669,8.716045689504321,7.6280359930985435,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
86,304081,0.7678571428571429,0.23214285714285715,0.7272727272727278,0.27272727272727226,0.736842105263158,0.2631578947368421,0.6923085067314225,0.3076914932685775,0.7752808988764045,0.2247191011235955,0.6788321167883211,0.32116788321167883,0.7111111111111111,0.28888888888888886,5.043489630967203,7.112751152814964,12.95536858734684,11.317299921299911,3.9122229854308124,4.060615409477973,3.932021691934835,6.107045159209165,7.957180824853905,8.250361563121833,8.47324339374903,7.630466116140776,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
87,378562,0.7435897435897436,0.25641025641025633,0.7999999999999593,0.20000000000004076,0.6097560975609756,0.3902439024390244,0.6111111257362165,0.3888888742637835,0.7654320987654321,0.2345679012345679,0.7384615384615385,0.26153846153846155,0.726027397260274,0.273972602739726,6.05211269805937,7.295477237613067,13.307954599678167,10.850307683431508,3.9122229854308124,4.077706921069077,3.932021691934835,7.0175151034745875,8.490235064485134,8.860784314245025,8.671116988364664,7.625112028656468,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
88,537941,0.7674418604651163,0.23255813953488372,0.30434782641810487,0.6956521735818952,0.7272727272727273,0.2727272727272727,0.733333350823938,0.266666649176062,0.6712328767123288,0.3287671232876712,0.6788321167883211,0.32116788321167883,0.7466666666666667,0.25333333333333335,5.669915405144624,7.403274352930739,13.299997314456213,3.9122229854308124,3.9122229854308124,4.189806245700679,3.932021691934835,8.594156084402503,10.67636993195516,10.861016384346671,6.304467083790525,7.63289034799842,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
89,409814,0.8529411764705869,0.14705882352941319,0.7187500000000021,0.2812499999999979,0.8095238095238095,0.19047619047619047,0.8333291448394947,0.16667085516050528,0.7083333333333334,0.2916666666666667,0.7192982456140351,0.2807017543859649,0.7575757575757576,0.24242424242424243,4.406841191048319,7.133782668036159,13.008219982711744,3.9122229854308124,11.307695625721628,4.189806245700679,3.932021691934835,8.418700151683021,10.415263025052933,10.70739337760421,4.976802705559804,7.629980563742562,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
90,137670,0.6857142857142859,0.31428571428571406,0.894736835743611,0.10526316425638899,0.7142857142857143,0.2857142857142857,0.40011437834806984,0.5998856216519302,0.6712328767123288,0.3287671232876712,0.6788321167883211,0.32116788321167883,0.7575757575757576,0.24242424242424243,5.789990751469419,7.0896434085267375,13.051189579425161,3.9122229854308124,10.872370924282757,4.127295662361787,3.932021691934835,9.371609370635772,10.829491161330923,11.240801862709233,8.647872270058068,7.624135470847207,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
91,754596,0.7674418604651163,0.23255813953488372,0.894736835743611,0.10526316425638899,0.7692307692307693,0.23076923076923078,0.5005960787966888,0.4994039212033113,0.7058823529411765,0.29411764705882354,0.6788321167883211,0.32116788321167883,0.7111111111111111,0.28888888888888886,5.017346059787697,7.265087007190854,13.296010772195142,10.322527109510554,10.861860476547863,3.9122229854308124,3.9704805749997147,9.365890928661317,10.640484379648825,11.141963372621953,5.42499406937454,7.62364683408516,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
92,897453,0.8529411764705869,0.14705882352941319,0.7741935483870883,0.22580645161291166,0.63636363636364,0.3636363636363601,0.733333350823938,0.266666649176062,0.7671232876712328,0.2328767123287671,0.8141592920353983,0.18584070796460178,0.7575757575757576,0.24242424242424243,5.676788048257223,6.758175801936007,13.288882412800316,3.9122229854308124,11.038705117852565,4.189806245700679,3.932021691934835,8.675735926319232,10.729394171590661,11.13156269771537,9.008225411843508,7.632405971550957,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
93,828542,0.7678571428571429,0.23214285714285715,0.7619047617880369,0.238095238211963,0.7333333333333333,0.26666666666666666,0.6315789519013413,0.36842104809865855,0.7752808988764045,0.2247191011235955,0.8141592920353983,0.18584070796460178,0.7551020408163265,0.24489795918367346,6.1612284185189505,7.101667734353227,13.020456911863615,11.165988806773854,10.658106290279125,3.9122229854308124,3.932021691934835,8.74941699220227,10.153662832233588,10.59375584306602,8.69450388142712,7.626575079573133,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
94,494557,0.7142857142857143,0.2857142857142857,0.30434782641810487,0.6956521735818952,0.9117647058823508,0.08823529411764923,0.888888872254227,0.11111112774577296,0.7875,0.2125,0.7192982456140351,0.2807017543859649,0.726027397260274,0.273972602739726,6.152753971073506,7.209813517378425,13.000898344006147,3.9122229854308124,11.088369429247575,4.290596418067994,3.932021691934835,8.593600375498157,10.671835197548416,10.898682066831533,7.469659874170152,7.6280359930985435,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
95,941100,0.8387096774193301,0.16129032258067,0.84999999834102,0.15000000165897992,0.7142857142857143,0.2857142857142857,0.40011437834806984,0.5998856216519302,0.7058823529411765,0.29411764705882354,0.6788321167883211,0.32116788321167883,0.7195121951219512,0.2804878048780488,5.267909704126611,7.590427791248061,13.043030106354443,11.166596954472352,3.9122229854308124,4.204841861985079,3.9704805749997147,9.326701063246869,10.554718650696557,10.895998495644136,6.740531179867333,7.63289034799842,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
96,220218,0.5813953488372093,0.4186046511627907,0.84999999834102,0.15000000165897992,0.687500000000005,0.31249999999999495,0.9230738833263807,0.07692611667361933,0.7671232876712328,0.2328767123287671,0.7192982456140351,0.2807017543859649,0.7551020408163265,0.24489795918367346,4.962914557884844,7.145416930809256,13.0488783096669,3.9122229854308124,3.9122229854308124,3.9891692146047997,3.9514360077849813,8.556415827644592,10.486345703351722,10.847529823467127,9.050172793531592,7.625599950169337,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
97,472976,0.7619047619047619,0.23809523809523808,0.7272727272727278,0.27272727272727226,0.7272727272727273,0.2727272727272727,0.733333350823938,0.266666649176062,0.7058823529411765,0.29411764705882354,0.7192982456140351,0.2807017543859649,0.7195121951219512,0.2804878048780488,5.739825066003131,7.073718769163274,13.343982583494467,11.349394376353365,10.887605329919474,4.290596418067994,3.9704805749997147,3.9122229854308124,10.709427783905099,10.908905937174499,8.347829714886538,7.6280359930985435,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
98,557447,0.8387096774193301,0.16129032258067,0.11111111111985997,0.8888888888801401,0.7142857142857143,0.2857142857142857,0.6400000000103718,0.3599999999896281,0.7875,0.2125,0.6788321167883211,0.32116788321167883,0.726027397260274,0.273972602739726,6.049757039859498,7.388841024113242,13.022695538781203,3.9122229854308124,10.438049526941688,4.007514986887367,3.932021691934835,6.801294157880278,7.991933901652644,8.421785206829181,8.488589992440419,7.629980563742562,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
99,243242,0.5813953488372093,0.4186046511627907,0.894736835743611,0.10526316425638899,0.8095238095238095,0.19047619047619047,0.7999998668023182,0.20000013319768184,0.7654320987654321,0.2345679012345679,0.6788321167883211,0.32116788321167883,0.7466666666666667,0.25333333333333335,5.236495152904694,7.247650222880853,12.99263505251292,3.9122229854308124,11.117301919423939,4.189806245700679,3.932021691934835,8.633198648114858,10.549910196548204,10.950034494474997,9.046527664732327,7.630466116140776,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
100,527582,0.7678571428571429,0.23214285714285715,0.8529411764705869,0.14705882352941319,0.7692307692307693,0.23076923076923078,0.5005960787966888,0.4994039212033113,0.7875,0.2125,0.6788321167883211,0.32116788321167883,0.7763157894736842,0.2236842105263158,4.941713848629834,7.220110451638802,13.324489211819898,10.647945764826316,3.9122229854308124,4.143293443953964,3.9704805749997147,9.504054962149192,10.960496465095998,11.29803538486474,7.461071264769032,7.629980563742562,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
101,814050,0.7209302325581395,0.27906976744186046,0.11111111111985997,0.8888888888801401,0.7142857142857143,0.2857142857142857,0.40011437834806984,0.5998856216519302,0.7083333333333334,0.2916666666666667,0.6363765567372583,0.36362344326274176,0.7763157894736842,0.2236842105263158,5.023946308155928,7.377365080687986,12.9964509097767,3.9122229854308124,3.9122229854308124,4.111037785163761,3.932021691934835,8.486942209673725,10.419151751494345,10.786221707706652,5.164843115148066,7.627549259025825,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
102,403994,0.687500000000005,0.31249999999999495,0.7368421054382491,0.2631578945617507,0.7333333333333333,0.26666666666666666,0.7499779230075301,0.25002207699247,0.6712328767123288,0.3287671232876712,0.8141592920353983,0.18584070796460178,0.7195121951219512,0.2804878048780488,5.389117390874476,7.412178450723142,12.97490693111411,11.039267326131482,10.39693331773016,4.060615409477973,3.932021691934835,8.672145264327975,10.291569444211865,10.653605865511063,9.003440426068106,7.626087633730899,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
103,782787,0.6739130434782609,0.32608695652173914,0.7096774193548467,0.2903225806451533,0.63636363636364,0.3636363636363601,0.5000808433350231,0.4999191566649768,0.7083333333333334,0.2916666666666667,0.7384615384615385,0.26153846153846155,0.7466666666666667,0.25333333333333335,5.627657084266709,7.230056145829533,13.329276744960353,10.438752390936282,3.9122229854308124,4.094511215001422,3.932021691934835,8.818631708608063,10.704614540412518,11.00334922706325,6.793477343279501,7.623157958440497,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
104,632217,0.7142857142857143,0.2857142857142857,0.9411764705882328,0.058823529411767245,0.7073170731707317,0.2926829268292683,0.7000000006255169,0.29999999937448296,0.7671232876712328,0.2328767123287671,0.8141592920353983,0.18584070796460178,0.726027397260274,0.273972602739726,5.42499406937454,7.531262950458669,12.970796047852474,10.394702436594338,10.85247797413915,4.204841861985079,3.932021691934835,9.10041500879296,10.40022469811552,10.776244491285635,8.896726285860398,7.628522490376457,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
105,278044,0.8181818181818156,0.1818181818181845,0.7187500000000021,0.2812499999999979,0.7073170731707317,0.2926829268292683,0.7000000006255169,0.29999999937448296,0.6712328767123288,0.3287671232876712,0.7192982456140351,0.2807017543859649,0.7466666666666667,0.25333333333333335,5.723617781156972,7.349758016812814,13.296941716045621,3.9122229854308124,3.9122229854308124,3.9891692146047997,3.9891692146047997,8.94663651064934,10.84900712930927,11.210617080954133,8.249577763692548,7.62364683408516,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
106,869844,0.5813953488372093,0.4186046511627907,0.8275862068963892,0.1724137931036109,0.8095238095238095,0.19047619047619047,0.7999998668023182,0.20000013319768184,0.7058823529411765,0.29411764705882354,0.6788321167883211,0.32116788321167883,0.7111111111111111,0.28888888888888886,5.407216613504026,7.23043280458116,12.995420541068444,3.9122229854308124,10.714440212945028,4.077706921069077,3.9704805749997147,8.778635492544575,10.825899710194694,11.1984887921584,8.897136710094323,7.63143651422567,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
107,694393,0.8048780487804879,0.1951219512195122,0.8529411764705869,0.14705882352941319,0.7142857142857143,0.2857142857142857,0.6400000000103718,0.3599999999896281,0.7671232876712328,0.2328767123287671,0.8141592920353983,0.18584070796460178,0.7195121951219512,0.2804878048780488,5.834839976401214,7.087256194839319,13.34081113672447,10.737483258838695,11.052666363223386,3.9704805749997147,3.932021691934835,6.295284451453946,8.285515830508736,8.558337054131368,8.517994869986085,7.627062287927675,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
